variable,x,y
Elevation,-16.2,0.044678945094347
Elevation,-16.0272,0.044678945094347
Elevation,-15.8544,0.044678945094347
Elevation,-15.6816,0.044678945094347
Elevation,-15.508799999999999,0.044678945094347
Elevation,-15.335999999999999,0.044678945094347
Elevation,-15.1632,0.044678945094347
Elevation,-14.9904,0.044678945094347
Elevation,-14.817599999999999,0.044678945094347
Elevation,-14.6448,0.044678945094347
Elevation,-14.472,0.044678945094347
Elevation,-14.299199999999999,0.044678945094347
Elevation,-14.126399999999999,0.044678945094347
Elevation,-13.9536,0.044678945094347
Elevation,-13.7808,0.044678945094347
Elevation,-13.607999999999999,0.044678945094347
Elevation,-13.435199999999998,0.044678945094347
Elevation,-13.2624,0.044678945094347
Elevation,-13.089599999999999,0.044678945094347
Elevation,-12.916799999999999,0.044678945094347
Elevation,-12.744,0.044678945094347
Elevation,-12.5712,0.044678945094347
Elevation,-12.398399999999999,0.044678945094347
Elevation,-12.2256,0.044678945094347
Elevation,-12.052799999999998,0.044678945094347
Elevation,-11.879999999999999,0.044678945094347
Elevation,-11.7072,0.044678945094347
Elevation,-11.534399999999998,0.044678945094347
Elevation,-11.3616,0.044678945094347
Elevation,-11.188799999999999,0.044678945094347
Elevation,-11.015999999999998,0.044678945094347
Elevation,-10.8432,0.044678945094347
Elevation,-10.670399999999999,0.044678945094347
Elevation,-10.497599999999998,0.044678945094347
Elevation,-10.3248,0.044678945094347
Elevation,-10.152,0.044678945094347
Elevation,-9.979199999999999,0.044678945094347
Elevation,-9.8064,0.044678945094347
Elevation,-9.633599999999998,0.044678945094347
Elevation,-9.460799999999999,0.044678945094347
Elevation,-9.288,0.044678945094347
Elevation,-9.115199999999998,0.044678945094347
Elevation,-8.9424,0.045050907880067825
Elevation,-8.769599999999999,0.04618306830525398
Elevation,-8.596799999999998,0.047339942306280136
Elevation,-8.424,0.048521947115659714
Elevation,-8.251199999999999,0.049729492515325546
Elevation,-8.078399999999998,0.050962984561920166
Elevation,-7.905599999999998,0.052222840487957
Elevation,-7.732799999999999,0.05350948125123978
Elevation,-7.559999999999999,0.05482332035899162
Elevation,-7.387199999999998,0.05616477504372597
Elevation,-7.2143999999999995,0.05753425881266594
Elevation,-7.041599999999997,0.058932192623615265
Elevation,-6.8687999999999985,0.06035900115966797
Elevation,-6.696,0.06181509792804718
Elevation,-6.5231999999999974,0.06330090016126633
Elevation,-6.350399999999999,0.06481683254241943
Elevation,-6.177599999999998,0.06636329740285873
Elevation,-6.004799999999998,0.06794071942567825
Elevation,-5.831999999999999,0.06954951584339142
Elevation,-5.6591999999999985,0.07119008153676987
Elevation,-5.4864,0.07286284863948822
Elevation,-5.313599999999997,0.07456820458173752
Elevation,-5.140799999999999,0.07630656659603119
Elevation,-4.968,0.07807832211256027
Elevation,-4.795199999999998,0.079883873462677
Elevation,-4.622399999999999,0.08172360807657242
Elevation,-4.4495999999999984,0.08359792083501816
Elevation,-4.276799999999998,0.08550719171762466
Elevation,-4.103999999999999,0.08745179325342178
Elevation,-3.9311999999999987,0.08943210542201996
Elevation,-3.758399999999998,0.09144849330186844
Elevation,-3.5855999999999977,0.09350129961967468
Elevation,-3.412799999999999,0.09559088945388794
Elevation,-3.2399999999999984,0.09771760553121567
Elevation,-3.067199999999998,0.09988178312778473
Elevation,-2.894399999999999,0.10208374261856079
Elevation,-2.7215999999999987,0.10432381182909012
Elevation,-2.548799999999998,0.10660228878259659
Elevation,-2.3759999999999994,0.10891948640346527
Elevation,-2.203199999999999,0.11127568036317825
